0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347,0.000918
0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.000918,0.007347
